1604842200000,443.35000000,443.92000000,441.74000000,443.60000000,10030.31044000,1604843099999,4443341.45287330,4102,4629.66416000,2051038.87794490,0
1604843100000,443.60000000,444.90000000,443.06000000,444.61000000,6664.45866000,1604843999999,2958826.10019040,2921,3772.66439000,1675132.13724280,0
1604844000000,444.57000000,445.08000000,443.00000000,443.99000000,5730.71277000,1604844899999,2543460.93068620,2823,2935.95708000,1303009.28595380,0
1604844900000,444.00000000,446.34000000,444.00000000,445.93000000,6216.74126000,1604845799999,2770582.25463730,2766,3998.94457000,1782256.04826030,0
1604845800000,445.95000000,448.90000000,445.12000000,448.68000000,15565.48848000,1604846699999,6959399.98552970,5474,9630.05983000,4306430.72745480,0
1604846700000,448.69000000,454.00000000,448.57000000,454.00000000,31840.53789000,1604847599999,14368620.76408540,10613,17895.96699000,8076051.63599770,0
1604847600000,454.00000000,456.77000000,452.64000000,456.23000000,25215.31157000,1604848499999,11463635.43397080,8244,15379.94696000,6993465.93031320,0
1604848500000,456.24000000,456.24000000,453.22000000,453.90000000,16487.62686000,1604849399999,7490950.23860080,7027,6807.09637000,3092469.64742190,0
1604849400000,453.94000000,454.85000000,453.24000000,454.51000000,7403.75253000,1604850299999,3360669.68818660,3634,3447.88351000,1565156.66380080,0
1604850300000,454.51000000,456.17000000,452.70000000,454.11000000,12129.86929000,1604851199999,5509826.83450470,5666,5755.81833000,2614933.65983920,0
1604851200000,454.11000000,455.45000000,451.39000000,452.21000000,15203.88900000,1604852099999,6895588.35045820,5896,7534.07117000,3418250.44377640,0
1604852100000,452.22000000,452.50000000,450.46000000,450.91000000,8539.36593000,1604852999999,3858265.19133720,3321,4484.36074000,2026293.23903140,0
1604853000000,450.91000000,453.00000000,450.89000000,452.04000000,6520.47952000,1604853899999,2947623.64370260,3265,3310.14426000,1496419.11075490,0
1604853900000,452.04000000,454.61000000,452.00000000,453.04000000,9912.09901000,1604854799999,4494852.73256820,3595,6312.22053000,2862253.33240240,0
1604854800000,453.06000000,454.97000000,452.00000000,454.08000000,7799.02634000,1604855699999,3536691.53583990,2990,4230.04927000,1918275.77208480,0
1604855700000,454.08000000,460.10000000,453.77000000,459.56000000,26382.76948000,1604856599999,12072738.53977230,9824,16049.00304000,7345352.89531350,0
1604856600000,459.56000000,459.56000000,456.80000000,458.34000000,12986.88949000,1604857499999,5951402.50998100,4919,5743.43212000,2631843.33130740,0
1604857500000,458.35000000,459.30000000,456.89000000,457.29000000,13424.23200000,1604858399999,6148145.08073040,5230,6853.98445000,3139213.64376810,0
1604858400000,457.29000000,459.55000000,454.00000000,455.26000000,19082.19470000,1604859299999,8718919.60561320,6611,8323.19474000,3805599.01606230,0
1604859300000,455.25000000,456.25000000,454.06000000,455.17000000,8771.33427000,1604860199999,3991621.61804330,4346,4524.11891000,2058811.29048740,0
1604860200000,455.20000000,455.71000000,453.17000000,454.76000000,8997.78970000,1604861099999,4090712.96868020,4167,3846.37528000,1748839.15627740,0
1604861100000,454.76000000,457.22000000,454.62000000,456.62000000,6726.90082000,1604861999999,3067334.86901850,3296,3435.05018000,1566036.89160530,0
1604862000000,456.61000000,457.69000000,454.00000000,454.96000000,6383.15080000,1604862899999,2910432.98313820,3608,2879.47760000,1312745.90561970,0
1604862900000,454.96000000,454.97000000,447.64000000,449.58000000,23402.45972000,1604863799999,10553328.80489610,9505,10752.99722000,4847734.70596880,0
1604863800000,449.57000000,452.42000000,449.26000000,452.29000000,9441.52954000,1604864699999,4258814.19110970,4432,4998.60026000,2255249.76652520,0
1604864700000,452.29000000,452.62000000,450.06000000,452.11000000,7862.42204000,1604865599999,3548458.52267600,4045,3726.18232000,1681991.48879270,0
1604865600000,452.10000000,453.07000000,451.70000000,452.78000000,7391.83949000,1604866499999,3344812.71443680,3419,4218.61693000,1909107.24706010,0
1604866500000,452.78000000,453.70000000,450.00000000,450.26000000,6390.83737000,1604867399999,2887080.64616850,3465,2873.43534000,1298385.21638340,0
1604867400000,450.27000000,451.91000000,448.57000000,451.59000000,6941.76249000,1604868299999,3125749.27508880,3678,3188.84061000,1435809.79672520,0
1604868300000,451.60000000,452.56000000,450.51000000,451.36000000,4641.01263000,1604869199999,2096740.28238810,2140,2400.91778000,1084626.93450830,0
1604869200000,451.36000000,452.66000000,448.96000000,450.05000000,6110.81615000,1604870099999,2751505.59475720,3040,2501.19743000,1126424.31701010,0
1604870100000,450.04000000,450.04000000,446.80000000,446.94000000,9055.86554000,1604870999999,4060256.77848860,4657,3450.84079000,1547610.85714280,0
1604871000000,446.96000000,449.72000000,446.79000000,448.98000000,4950.24591000,1604871899999,2220936.38906490,2491,2652.57690000,1189999.83096110,0
1604871900000,449.00000000,450.47000000,446.27000000,449.75000000,8340.65433000,1604872799999,3736060.64072680,4065,4471.15942000,2002824.17432490,0
1604872800000,449.71000000,452.12000000,449.49000000,451.70000000,4417.63621000,1604873699999,1992377.34260240,3014,2422.85120000,1092974.10377540,0
